"gene_ID"	"TMM/CPM"	"DESeq2"	"TPM"	"UQ"
"Smp_337700.1"	1.13986981118922	1.13291133714869	1.28518577024799	1.08835011364893
"Smp_337720.1"	3.40118265077505	3.20503284873012	2.62670001215286	3.43269621665946
"Smp_337730.1"	2.43531677648218	2.44690066432337	2.44097937200241	2.46172472446309
"Smp_337740.1"	1.18548538286792	1.2405535619664	0.940034391405332	1.20439825860213
"Smp_337750.1"	0.928050352415199	1.00365726381072	0.690763679290493	0.949597489621539
"Smp_337750.2"	0.343317455868792	0.335599878892797	0.337572482521961	0.40357008709333
"Smp_337760.1"	0.352621174185474	0.365009602201794	0.283827521607518	0.39467703210368
"Smp_337770.1"	0.43270570048864	0.45834971610124	0.291506478228116	0.490068261485619
"Smp_337780.1"	0.487612870955129	0.473291218441245	0.654643183322858	0.426352163143845
"Smp_337780.2"	0.300851007784797	0.302309135339113	0.347368585827928	0.348406110889798
"Smp_337780.3"	0.245446336333138	0.274536625809038	0.360642253544029	0.241731907840798
"Smp_337790.1"	0.261023252778828	0.283159961105071	0.446567580854818	0.218676340322016
"Smp_337790.2"	0.762435913128335	0.749438237348529	0.741820669066841	0.809793199645611
"Smp_337790.3"	1.05485157410527	1.03955769599091	1.00606435693184	1.07750470539726
"Smp_337800.1"	1.43865636419859	1.43256112489884	1.49603662097908	1.40890378709402
"Smp_337800.2"	0.467423797375261	0.451645908897506	0.437554069563855	0.526383288973301
"Smp_337800.3"	0.289701845508553	0.30207990325565	0.362681710352471	0.320475980101516
"Smp_337830.1"	0.622035671082376	0.635777047031093	0.7629546512579	0.602652935242045
"Smp_337830.3"	0.446098550056146	0.462318723534827	0.395234324922318	0.494262897156599
"Smp_337840.1"	0.626314383171962	0.59907107355193	0.812895227273291	0.55266827687146
"Smp_337850.1"	0.932147960979769	0.952683681049942	1.00937366381231	0.922113587096765
"Smp_337850.2"	0.438055889357861	0.430307078092898	0.540412591581668	0.404686389147831
